"filename", "language", "Python", "Properties", "Batch", "PowerShell", "HTML", "JavaScript", "XML", "CSS", "Markdown", "C", "comment", "blank", "total"
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\radio.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\radio_option.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\select.html", "HTML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\select_date.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\select_option.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\splitdatetime.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\splithiddendatetime.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\text.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\textarea.html", "HTML", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\time.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\jinja2\django\forms\widgets\url.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\models.py", "Python", 1300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 196, 1661
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\renderers.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29, 103
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\attrs.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\default.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\div.html", "HTML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\errors\dict\default.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\errors\dict\ul.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\errors\list\default.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\errors\list\ul.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\formsets\default.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\formsets\div.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\formsets\p.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\formsets\table.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\formsets\ul.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\label.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\p.html", "HTML", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\table.html", "HTML", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\ul.html", "HTML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\attrs.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\checkbox.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\checkbox_option.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\checkbox_select.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\clearable_file_input.html", "HTML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\date.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\datetime.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\email.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\file.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\hidden.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\input.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\input_option.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\multiple_hidden.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\multiple_input.html", "HTML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\multiwidget.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\number.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\password.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\radio.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\radio_option.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\select.html", "HTML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\select_date.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\select_option.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\splitdatetime.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\splithiddendatetime.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\text.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\textarea.html", "HTML", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\time.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\templates\django\forms\widgets\url.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\utils.py", "Python", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 51, 244
"c:\Users\take\Desktop\venv\Lib\site-packages\django\forms\widgets.py", "Python", 967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 193, 1203
"c:\Users\take\Desktop\venv\Lib\site-packages\django\http\__init__.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53
"c:\Users\take\Desktop\venv\Lib\site-packages\django\http\cookie.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 24
"c:\Users\take\Desktop\venv\Lib\site-packages\django\http\multipartparser.py", "Python", 536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 120, 744
"c:\Users\take\Desktop\venv\Lib\site-packages\django\http\request.py", "Python", 580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 111, 740
"c:\Users\take\Desktop\venv\Lib\site-packages\django\http\response.py", "Python", 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 127, 733
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\cache.py", "Python", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 212
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\clickjacking.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 49
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\common.py", "Python", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 29, 179
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\csrf.py", "Python", 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 65, 489
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\gzip.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 75
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\http.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 41
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\locale.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 81
"c:\Users\take\Desktop\venv\Lib\site-packages\django\middleware\security.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 67
"c:\Users\take\Desktop\venv\Lib\site-packages\django\shortcuts.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 156
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\__init__.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 76
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\autoreload.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 55
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\backends\base.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 81
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\backends\django.py", "Python", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 137
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\backends\dummy.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 52
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\backends\jinja2.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 126
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\backends\utils.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\base.py", "Python", 889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 154, 1122
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\context.py", "Python", 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 54, 291
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\context_processors.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23, 90
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\defaultfilters.py", "Python", 767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 182, 980
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\defaulttags.py", "Python", 1134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 285, 1494
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\engine.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 213
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\exceptions.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\library.py", "Python", 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 44, 386
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loader.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 67
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loader_tags.py", "Python", 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 49, 353
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loaders\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loaders\app_directories.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loaders\base.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 52
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loaders\cached.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 101
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loaders\filesystem.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 46
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\loaders\locmem.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 27
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\response.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 30, 165
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\smartif.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 45, 214
"c:\Users\take\Desktop\venv\Lib\site-packages\django\template\utils.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 112
"c:\Users\take\Desktop\venv\Lib\site-packages\django\templatetags\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\templatetags\cache.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 101
"c:\Users\take\Desktop\venv\Lib\site-packages\django\templatetags\i18n.py", "Python", 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 106, 617
"c:\Users\take\Desktop\venv\Lib\site-packages\django\templatetags\l10n.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 64
"c:\Users\take\Desktop\venv\Lib\site-packages\django\templatetags\static.py", "Python", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42, 180
"c:\Users\take\Desktop\venv\Lib\site-packages\django\templatetags\tz.py", "Python", 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 54, 230
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\__init__.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\client.py", "Python", 1061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 124, 1270
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\html.py", "Python", 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 38, 293
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\runner.py", "Python", 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 181, 1225
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\selenium.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 135
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\signals.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 70, 275
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\testcases.py", "Python", 1594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 233, 1916
"c:\Users\take\Desktop\venv\Lib\site-packages\django\test\utils.py", "Python", 775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 184, 1003
"c:\Users\take\Desktop\venv\Lib\site-packages\django\urls\__init__.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54
"c:\Users\take\Desktop\venv\Lib\site-packages\django\urls\base.py", "Python", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35, 188
"c:\Users\take\Desktop\venv\Lib\site-packages\django\urls\conf.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 96
"c:\Users\take\Desktop\venv\Lib\site-packages\django\urls\converters.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 67
"c:\Users\take\Desktop\venv\Lib\site-packages\django\urls\exceptions.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"c:\Users\take\Desktop\venv\Lib\site-packages\django\urls\resolvers.py", "Python", 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 84, 829
"c:\Users\take\Desktop\venv\Lib\site-packages\django\urls\utils.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 67
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\_os.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 63
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\archive.py", "Python", 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41, 258
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\asyncio.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 65
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\autoreload.py", "Python", 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 91, 677
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\baseconv.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 116
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\cache.py", "Python", 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 65, 444
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\connection.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 86
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\crypto.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 94
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\datastructures.py", "Python", 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65, 347
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\dateformat.py", "Python", 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 62, 331
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\dateparse.py", "Python", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 155
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\dates.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 80
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\datetime_safe.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 119
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\deconstruct.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 60
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\decorators.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 35, 191
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\deprecation.py", "Python", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31, 157
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\duration.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\encoding.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 45, 266
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\feedgenerator.py", "Python", 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66, 448
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\formats.py", "Python", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44, 312
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\functional.py", "Python", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 92, 467
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\hashable.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 27
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\html.py", "Python", 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 70, 423
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\http.py", "Python", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 59, 450
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\inspect.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 74
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\ipv6.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\itercompat.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\jslex.py", "Python", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 250
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\log.py", "Python", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40, 251
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\lorem_ipsum.py", "Python", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 287
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\module_loading.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 108
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\numberformat.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 106
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\regex_helper.py", "Python", 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 37, 354
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\safestring.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 73
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\termcolors.py", "Python", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 222
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\text.py", "Python", 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 72, 471
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\timesince.py", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 143
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\timezone.py", "Python", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 97, 362
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\topological_sort.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 43
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\translation\__init__.py", "Python", 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 81, 302
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\translation\reloader.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37
"c:\Users\take\Desktop\venv\Lib\site-packages\django\utils\translation\template.py", "Python", 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 247
